feedback_id,feedback_date,feedback,location_name
150368879,2013-01-23,"This hotel location is easily accessible and is adjacent to Vancouver's biggest mall, Metrotown.  I have been staying there for years and am always impressed with the level of service I receive each and every time.  The rooms are very modern and all amenities are readily available.  Aside from the great location and great service, it is very affordable.",Vancouver
391563359,2016-07-11,XT inn Metrotown Vancouver the hotel is not to bad. I am a gold member and was not offered a upgrade. Also used valet parking and paid good money for it and the valet service damage my vehicle and did not tell me. I was not very impressed with that service.,Vancouver
211559972,2014-06-22,"Perfect location.  Just a sky train from downtown Vancouver.  Hotel staff is very accommodating.  Restaurant and Bar food is excellent.  You can book any day trips with the Valet. Great area!  walk to shops, restaurants and the Massive Metrotown Mall is down just a block.  I would definitely stay here again.  This hotel is the reason I only stay at XTs!",Vancouver
642739369,2018-12-31,"STAFF: friendly, attentive, helpful staff",Vancouver
518647822,2017-08-28,"Loved this hotel, great rooms, view and restaurant! We ate at the rooftop restaurant for dinner and for breakfast. Took the Skytrain downtown to catch a SeaBus over to North Vancouver. Visited Stanley Park, Grouse Mtn. Enjoyed a great breakfast and service off the menu. Ordered room service (great pizza and cake!), and enjoyed the super comfy bed, internet access and the corner room view!",Vancouver
177456051,2013-09-16,"Stayed here for two night before our Alaskan Cruise.  It is 20 minutes to the Cruiseline terminals. The Asian mall attached to the hotel was interesting, we tried to go eat there but nothing was in English.  Went to the Metropolis mall which is 5 minutes away walking.  The parking was underneath the building and it is shared with the Asian mall, very tight down there be careful.  Room and service were very good.  We ordered room service twice and it was good and the server was attentive.  Clean, large room.  Too bad in a few months you will only be able to see more buildings out of the window.  Overall very good.",Vancouver
452940789,2017-01-16,"If you are looking for a hotel that offers great quality, service, and location to downtown Vancouver and attractions this property is a must! My wife and I enjoy our stay and it is a must to do the Sunday brunch!!!",Vancouver
345370609,2016-02-06,First the positive: the service at his location was excellent. ,Vancouver
229361805,2014-09-16,Good quality for the money at government rate. Rates are variable and seem to change often (at least on-line) so make sure you are booking at the best rate possible; call if unsure. Wi-Fi is not included in the room rate!,Vancouver
421827156,2016-09-24,"This hotel is well located outside of Vancouver. Only 20 minutes from downton by skytrain. Great hotel, friendly staff, the room  was wonderful. The breakfast was very good and fresh. I would stay there again",Vancouver
259104066,2015-03-12,"I didn't spend much time here, but the room was comfortable. The staff was friendly and it was easy to get a cab. There were plenty of places to eat around there. I found it to be similar to US based XT's and would stay here again.",Vancouver
587298916,2018-06-13,This hotel is excellent for business travelers as well.  Clean and comfortable. Hotel and restaurant staff wonderful and the food was great!  Close to Metro. We had s great stay at the XT Metrotown. ,Vancouver
231660213,2014-09-29,"This was my return visit and it was just as good as the first.  I would liked to have rated it as a 5 but as I didn't eat at the restaurant or use the gym facilities I felt I didn't have a complete picture.  I had a lovely room on the 16th Floor with beautiful views of Vancouver and the mountains.  The staff in the check-in were great as was the bell staff at the entrance to the hotel.  I had access to the Executive Lounge where they had a great choice of evening appetizers, drinks and deserts.  Plus in the morning it has a range of breakfast items. The lounge is not huge but seems to cope with the number of guests using it.  The staff member looking after the facility was really attentive to your needs.  It was great to relax there after the journey, enjoy a drink and take in the magnificent views.  My room was really quiet and I had a wonderful nights sleep in the very comfortable bed.  I will be back again :)",Vancouver
593893304,2018-07-07,Great service and friendly staff. Comfortable room and amenities. Location was convenient and close to a mall in a safe neighborhood. The hotel was also close to the Skytrain. There is a fridge in the room and the bed was very comfortable. ,Vancouver
