FID,Key,SurveyID,Country,Ecoregion,Realm,SiteCode,Site,SiteLat,SiteLong,SurveyDate,Depth,Phylum,Class,Family,Taxon,Block,Total,Diver,geom
M1_DATA.38705,38705,912349269,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN48,Garachico Puerto,28.37,-16.75,2012-10-19T13:00:00Z,4.6,Chordata,Actinopterygii,Mugilidae,Chelon auratus,1,15,RRE,POINT (-16.75 28.37)
M1_DATA.38706,38706,912349269,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN48,Garachico Puerto,28.37,-16.75,2012-10-19T13:00:00Z,4.6,Chordata,Actinopterygii,Sparidae,Diplodus cervinus,2,3,RRE,POINT (-16.75 28.37)
M1_DATA.38707,38707,912349269,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN48,Garachico Puerto,28.37,-16.75,2012-10-19T13:00:00Z,4.6,Chordata,Actinopterygii,Sparidae,Sarpa salpa,2,4,RRE,POINT (-16.75 28.37)
M1_DATA.38708,38708,912349269,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN48,Garachico Puerto,28.37,-16.75,2012-10-19T13:00:00Z,4.6,Chordata,Actinopterygii,Sparidae,Spondyliosoma cantharus,2,15,RRE,POINT (-16.75 28.37)
M1_DATA.38709,38709,912349269,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN48,Garachico Puerto,28.37,-16.75,2012-10-19T13:00:00Z,4.6,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,5,RRE,POINT (-16.75 28.37)
M1_DATA.38721,38721,34003023,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-07T13:00:00Z,11,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,19,FPC,POINT (-16.43 28.16)
M1_DATA.38722,38722,34003023,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-07T13:00:00Z,11,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,22,FPC,POINT (-16.43 28.16)
M1_DATA.38723,38723,34003023,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-07T13:00:00Z,11,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,1,FPC,POINT (-16.43 28.16)
M1_DATA.38724,38724,34003023,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-07T13:00:00Z,11,Chordata,Actinopterygii,Synodontidae,Synodus synodus,2,1,FPC,POINT (-16.43 28.16)
M1_DATA.38725,38725,34003023,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-07T13:00:00Z,11,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,16,FPC,POINT (-16.43 28.16)
M1_DATA.38726,38726,34003949,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-07T13:00:00Z,4,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,108,FPC,POINT (-16.43 28.16)
M1_DATA.38727,38727,34003949,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-07T13:00:00Z,4,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,35,GJE,POINT (-16.43 28.16)
M1_DATA.38728,38728,34003949,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-07T13:00:00Z,4,Chordata,Actinopterygii,Synodontidae,Synodus synodus,1,6,GJE,POINT (-16.43 28.16)
M1_DATA.38729,38729,34003949,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-10-07T13:00:00Z,4,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,19,GJE,POINT (-16.43 28.16)
M1_DATA.38730,38730,912340430,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-12-08T13:00:00Z,2.5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,115,FPC,POINT (-16.43 28.16)
M1_DATA.38731,38731,912340430,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-12-08T13:00:00Z,2.5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,5,FPC,POINT (-16.43 28.16)
M1_DATA.38732,38732,912340430,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-12-08T13:00:00Z,2.5,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,1,1,FPC,POINT (-16.43 28.16)
M1_DATA.38733,38733,912340430,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-12-08T13:00:00Z,2.5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,49,FPC,POINT (-16.43 28.16)
M1_DATA.38734,38734,912340431,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-12-08T13:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,132,FPC,POINT (-16.43 28.16)
M1_DATA.38735,38735,912340431,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN1,El Poris,28.16,-16.43,2011-12-08T13:00:00Z,3,Chordata,Actinopterygii,Labridae,Centrolabrus trutta,1,1,FPC,POINT (-16.43 28.16)
M1_DATA.38768,38768,912340432,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-09T13:00:00Z,3.5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,14,FPC,POINT (-16.44 28.14)
M1_DATA.38769,38769,912340432,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-09T13:00:00Z,3.5,Chordata,Actinopterygii,Labridae,Xyrichtys novacula,2,1,FPC,POINT (-16.44 28.14)
M1_DATA.38770,38770,912340435,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-09T13:00:00Z,3,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,50,RSS,POINT (-16.44 28.14)
M1_DATA.38771,38771,912340435,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-09T13:00:00Z,3,Chordata,Actinopterygii,Apogonidae,Apogon imberbis,1,1,RSS,POINT (-16.44 28.14)
M1_DATA.38772,38772,912340435,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-09T13:00:00Z,3,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,48,RSS,POINT (-16.44 28.14)
M1_DATA.38773,38773,912340433,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,13,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,47,RRE,POINT (-16.42 28.19)
M1_DATA.38800,38800,912340433,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,13,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,2,2,RRE,POINT (-16.42 28.19)
M1_DATA.38801,38801,912340433,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,13,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,1,RRE,POINT (-16.42 28.19)
M1_DATA.38802,38802,912340433,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,13,Chordata,Actinopterygii,Sparidae,Oblada melanura,2,1,RRE,POINT (-16.42 28.19)
M1_DATA.38803,38803,912340433,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,13,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,39,RRE,POINT (-16.42 28.19)
M1_DATA.38804,38804,912340434,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,6,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,2,1,DHP,POINT (-16.42 28.19)
M1_DATA.38805,38805,912340434,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,6,Chordata,Actinopterygii,Sparidae,Diplodus sargus,1,2,DHP,POINT (-16.42 28.19)
M1_DATA.38806,38806,912340434,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,6,Chordata,Actinopterygii,Sphyraenidae,Sphyraena viridensis,1,2,DHP,POINT (-16.42 28.19)
M1_DATA.38807,38807,912340434,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,6,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,138,DHP,POINT (-16.42 28.19)
M1_DATA.38808,38808,912340441,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,7,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,1,3,FPC,POINT (-16.42 28.19)
M1_DATA.38809,38809,912340441,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,7,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,168,FPC,POINT (-16.42 28.19)
M1_DATA.38810,38810,912340443,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,13.5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,40,RSS,POINT (-16.42 28.19)
M1_DATA.38811,38811,912340443,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,13.5,Chordata,Actinopterygii,Sparidae,Diplodus sargus,1,2,RSS,POINT (-16.42 28.19)
M1_DATA.38812,38812,912340443,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,13.5,Chordata,Actinopterygii,Scorpaenidae,Scorpaena porcus,2,1,RSS,POINT (-16.42 28.19)
M1_DATA.38813,38813,912340443,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,13.5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,1,RSS,POINT (-16.42 28.19)
M1_DATA.38814,38814,912340443,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN13,Las Eras,28.19,-16.42,2011-12-11T13:00:00Z,13.5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,50,RSS,POINT (-16.42 28.19)
M1_DATA.38815,38815,912349253,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN14,Risco Verde,27.86,-15.39,2011-12-16T13:00:00Z,6,Chordata,Actinopterygii,Serranidae,Mycteroperca fusca,2,1,GAZ,POINT (-15.39 27.86)
M1_DATA.38816,38816,912349253,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN14,Risco Verde,27.86,-15.39,2011-12-16T13:00:00Z,6,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,12,GAZ,POINT (-15.39 27.86)
M1_DATA.38817,38817,912349254,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN14,Risco Verde,27.86,-15.39,2011-12-16T13:00:00Z,5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,85,MRV,POINT (-15.39 27.86)
M1_DATA.38818,38818,912349254,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN14,Risco Verde,27.86,-15.39,2011-12-16T13:00:00Z,5,Chordata,Actinopterygii,Serranidae,Mycteroperca fusca,1,1,MRV,POINT (-15.39 27.86)
M1_DATA.38819,38819,912349254,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN14,Risco Verde,27.86,-15.39,2011-12-16T13:00:00Z,5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,29,MRV,POINT (-15.39 27.86)
M1_DATA.38820,38820,912342046,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,5.8,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,18,APSJ,POINT (-16.38 28.27)
M1_DATA.38821,38821,912342046,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,5.8,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,2,APSJ,POINT (-16.38 28.27)
M1_DATA.38822,38822,912342046,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,5.8,Chordata,Actinopterygii,Carangidae,Pseudocaranx georgianus,2,1,APSJ,POINT (-16.38 28.27)
M1_DATA.38823,38823,912342046,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,5.8,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,18,APSJ,POINT (-16.38 28.27)
M1_DATA.38824,38824,912342046,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,5.8,Chordata,Actinopterygii,Monacanthidae,Stephanolepis hispidus,2,3,APSJ,POINT (-16.38 28.27)
M1_DATA.38825,38825,912342046,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,5.8,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,29,APSJ,POINT (-16.38 28.27)
M1_DATA.38852,38852,912342955,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN55,Puerto San Juan Nat,28.18,-16.82,2012-10-26T13:00:00Z,8.8,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,2,JASF,POINT (-16.82 28.18)
M1_DATA.38853,38853,912342955,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN55,Puerto San Juan Nat,28.18,-16.82,2012-10-26T13:00:00Z,8.8,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,360,JASF,POINT (-16.82 28.18)
M1_DATA.38854,38854,912342952,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN56,Puerto Colón Nat,28.08,-16.74,2012-10-27T13:00:00Z,8.8,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,1,1,JASF,POINT (-16.74 28.08)
M1_DATA.38855,38855,912342952,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN56,Puerto Colón Nat,28.08,-16.74,2012-10-27T13:00:00Z,8.8,Chordata,Actinopterygii,Mugilidae,Chelon labrosus,2,4,JASF,POINT (-16.74 28.08)
M1_DATA.38856,38856,912342952,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN56,Puerto Colón Nat,28.08,-16.74,2012-10-27T13:00:00Z,8.8,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,2,1,JASF,POINT (-16.74 28.08)
M1_DATA.38857,38857,912342952,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN56,Puerto Colón Nat,28.08,-16.74,2012-10-27T13:00:00Z,8.8,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,10,JASF,POINT (-16.74 28.08)
M1_DATA.38858,38858,912342953,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN56,Puerto Colón Nat,28.08,-16.74,2012-10-26T13:00:00Z,7.7,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,18,DHP,POINT (-16.74 28.08)
M1_DATA.38859,38859,912342953,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN56,Puerto Colón Nat,28.08,-16.74,2012-10-26T13:00:00Z,7.7,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,1,13,DHP,POINT (-16.74 28.08)
M1_DATA.38860,38860,912342953,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN56,Puerto Colón Nat,28.08,-16.74,2012-10-26T13:00:00Z,7.7,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,7,DHP,POINT (-16.74 28.08)
M1_DATA.38861,38861,912349278,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN56,Puerto Colón Nat,28.08,-16.74,2012-10-27T13:00:00Z,8.2,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,1,1,JASF,POINT (-16.74 28.08)
M1_DATA.38862,38862,912349278,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN56,Puerto Colón Nat,28.08,-16.74,2012-10-27T13:00:00Z,8.2,Chordata,Actinopterygii,Priacanthidae,Heteropriacanthus cruentatus,2,1,JASF,POINT (-16.74 28.08)
M1_DATA.38863,38863,912342950,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN57,Playa Paraíso,28.12,-16.78,2012-10-27T13:00:00Z,7,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,2,5,RRE,POINT (-16.78 28.12)
M1_DATA.38864,38864,912342950,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN57,Playa Paraíso,28.12,-16.78,2012-10-27T13:00:00Z,7,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,53,RRE,POINT (-16.78 28.12)
M1_DATA.38865,38865,912342951,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN57,Playa Paraíso,28.12,-16.78,2012-10-27T13:00:00Z,6,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,47,RRE,POINT (-16.78 28.12)
M1_DATA.38866,38866,912342951,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN57,Playa Paraíso,28.12,-16.78,2012-10-27T13:00:00Z,6,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,2,4,RRE,POINT (-16.78 28.12)
M1_DATA.38867,38867,912342951,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN57,Playa Paraíso,28.12,-16.78,2012-10-27T13:00:00Z,6,Chordata,Actinopterygii,Sparidae,Diplodus sargus,2,1,RRE,POINT (-16.78 28.12)
M1_DATA.38868,38868,912342951,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN57,Playa Paraíso,28.12,-16.78,2012-10-27T13:00:00Z,6,Chordata,Actinopterygii,Sparidae,Oblada melanura,2,4,RRE,POINT (-16.78 28.12)
M1_DATA.38869,38869,912342951,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN57,Playa Paraíso,28.12,-16.78,2012-10-27T13:00:00Z,6,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,2,RRE,POINT (-16.78 28.12)
M1_DATA.38870,38870,912342951,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN57,Playa Paraíso,28.12,-16.78,2012-10-27T13:00:00Z,6,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,22,RRE,POINT (-16.78 28.12)
M1_DATA.38871,38871,912342948,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN58,Puerto San Miguel Art,28.02,-16.61,2012-10-27T13:00:00Z,4,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,2,6,DHP,POINT (-16.61 28.02)
M1_DATA.38872,38872,912342949,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN58,Puerto San Miguel Art,28.02,-16.61,2012-10-27T13:00:00Z,3.5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,17,JASF,POINT (-16.61 28.02)
M1_DATA.38873,38873,912342949,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN58,Puerto San Miguel Art,28.02,-16.61,2012-10-27T13:00:00Z,3.5,Chordata,Actinopterygii,Serranidae,Serranus atricauda,1,1,JASF,POINT (-16.61 28.02)
M1_DATA.38874,38874,912342949,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN58,Puerto San Miguel Art,28.02,-16.61,2012-10-27T13:00:00Z,3.5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,3,JASF,POINT (-16.61 28.02)
M1_DATA.38875,38875,912342946,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN59,Marina San Miguel,28.02,-16.61,2012-10-27T13:00:00Z,6,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,6,DHP,POINT (-16.61 28.02)
M1_DATA.38902,38902,912342047,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,6,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,1,2,RRE,POINT (-16.38 28.27)
M1_DATA.38903,38903,912342047,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,6,Chordata,Actinopterygii,Belonidae,Belone belone,1,2,RRE,POINT (-16.38 28.27)
M1_DATA.38904,38904,912342047,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,6,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,2,5,RRE,POINT (-16.38 28.27)
M1_DATA.38905,38905,912342047,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,6,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,7,RRE,POINT (-16.38 28.27)
M1_DATA.38906,38906,912342048,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,8.1,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,2,NRO,POINT (-16.38 28.27)
M1_DATA.38907,38907,912342048,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,8.1,Chordata,Actinopterygii,Pomacentridae,Chromis limbata,2,28,NRO,POINT (-16.38 28.27)
M1_DATA.38908,38908,912342048,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,8.1,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,14,NRO,POINT (-16.38 28.27)
M1_DATA.38909,38909,912342049,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,6.7,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,1,3,OAG,POINT (-16.38 28.27)
M1_DATA.38910,38910,912342049,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,6.7,Chordata,Actinopterygii,Sparidae,Diplodus cervinus,2,1,OAG,POINT (-16.38 28.27)
M1_DATA.38911,38911,912342049,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,6.7,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,2,3,OAG,POINT (-16.38 28.27)
M1_DATA.38912,38912,912342049,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,6.7,Chordata,Actinopterygii,Monacanthidae,Stephanolepis hispidus,1,1,OAG,POINT (-16.38 28.27)
M1_DATA.38913,38913,912342049,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN15,Punta Prieta,28.27,-16.38,2012-01-06T13:00:00Z,6.7,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,98,OAG,POINT (-16.38 28.27)
M1_DATA.38914,38914,912342036,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN16,Teno Norte,28.34,-16.92,2012-01-13T13:00:00Z,5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,59,DDG,POINT (-16.92 28.34)
M1_DATA.38915,38915,912342036,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN16,Teno Norte,28.34,-16.92,2012-01-13T13:00:00Z,5,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,1,1,DDG,POINT (-16.92 28.34)
M1_DATA.38916,38916,912342036,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN16,Teno Norte,28.34,-16.92,2012-01-13T13:00:00Z,5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,103,DDG,POINT (-16.92 28.34)
M1_DATA.38917,38917,912342038,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN16,Teno Norte,28.34,-16.92,2012-01-13T13:00:00Z,8.5,Mollusca,Cephalopoda,Sepiidae,Sepia officinalis,1,1,DHP,POINT (-16.92 28.34)
M1_DATA.38918,38918,912342038,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN16,Teno Norte,28.34,-16.92,2012-01-13T13:00:00Z,8.5,Chordata,Actinopterygii,Serranidae,Serranus scriba,1,1,DHP,POINT (-16.92 28.34)
M1_DATA.38919,38919,912342040,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN16,Teno Norte,28.34,-16.92,2012-01-13T13:00:00Z,4.1,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,57,JASF,POINT (-16.92 28.34)
M1_DATA.38920,38920,912342040,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN16,Teno Norte,28.34,-16.92,2012-01-13T13:00:00Z,4.1,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,24,JASF,POINT (-16.92 28.34)
M1_DATA.38921,38921,912342040,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN16,Teno Norte,28.34,-16.92,2012-01-13T13:00:00Z,4.1,Chordata,Actinopterygii,Synodontidae,Synodus saurus,1,1,JASF,POINT (-16.92 28.34)
